CD_SETOR,CD_FCU,NM_FCU,CD_MUN,NM_MUN,CD_UF,NM_UF,total_fcu_mun,total_setores_mun,total_fcu_uf,total_setores_uf,total_municipios_uf
150680705000585,15068070008,Ipanema,1506807,Santarém,15,Pará,39,122,723,2460,43
355030830001376,35503080782,Cantinho do Céu / Parque Eucalipto,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030843000849,35503080533,Jardim Jangadeiro,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
410830405000515,41083040013,Vila Brás,4108304,Foz do Iguaçu,41,Paraná,33,57,636,937,41
510340310430071,51034030006,Região do Santa Laura,5103403,Cuiabá,51,Mato Grosso,47,125,58,143,5
355030836000473,35503080968,Whitaker Machado,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
291360605000158,29136060016,Loteamento Norma e Rua Ouvídeo Leal,2913606,Ilhéus,29,Bahia,22,122,572,2484,28
353440105000837,35344010001,Morro do Sabão - A,3534401,Osasco,35,São Paulo,84,204,3123,7995,92
355030811000435,35503081548,Vila São Joaquim / São Luiz / Santa Terezinha,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150650005000063,15065000009,Santa Lúcia I Subestação,1506500,Santa Izabel do Pará,15,Pará,15,24,723,2460,43
130260305140277,13026030050,Novo Reino II,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
314330205000132,31433020016,Vila Santa Cecília,3143302,Montes Claros,31,Minas Gerais,27,41,653,1691,59
330455705220698,33045570294,Vila do Vintém,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
150140255000427,15014020207,Montese - Tucunduba II,1501402,Belém,15,Pará,214,1156,723,2460,43
354870805001207,35487080052,Represa Alvarenga - Poney Club,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
292740805220623,29274080354,Gomeia,2927408,Salvador,29,Bahia,262,1822,572,2484,28
130260305140486,13026030281,Zumbi dos Palmares/Nova Luz,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
330170210000463,33017020082,Favela do Celta,3301702,Duque de Caxias,33,Rio de Janeiro,55,153,1724,4895,53
330455705211579,33045570014,Rio das Pedras,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805180704,29274080162,São Marcos,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330455705150011,33045570226,Parque Oswaldo Cruz,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705240137,33045570686,Luis Fernando Victor Filho,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
130260305120806,13026030279,Cidade Nova,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030858000048,35503080518,Santa Terezinha,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
320520005060111,32052000040,Soteco,3205200,Vila Velha,32,Espírito Santo,61,188,516,1194,49
355030857000171,35503081059,Jardim Elian,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
530010805300144,53001080020,Morro Azul,5300108,Brasília,53,Distrito Federal,62,349,62,349,1
350950230000025,35095020028,Jardim Ouro Verde II,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
150240005000312,15024000026,Propira,1502400,Castanhal,15,Pará,22,39,723,2460,43
270050805000037,27005080006,Vila dos Pescadores,2700508,Barra de Santo Antônio,27,Alagoas,7,8,251,413,17
317020605000798,31702060012,Integração,3170206,Uberlândia,31,Minas Gerais,24,76,653,1691,59
351350405000235,35135040016,Olaria ou Curtume,3513504,Cubatão,35,São Paulo,12,80,3123,7995,92
130250405000096,13025040008,Nova Manacá,1302504,Manacapuru,13,Amazonas,14,24,392,2019,30
261070705000314,26107070027,Malvinas,2610707,Paulista,26,Pernambuco,41,128,849,2381,33
292740805180621,29274080410,Nova Brasília de Baixo,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330455705300112,33045570095,Fazenda Botafogo / Margem da Linha,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705360065,33045570036,Timbau,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
355030811000697,35503080973,Elisa Maria,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330010015000205,33001000047,Itanema,3300100,Angra dos Reis,33,Rio de Janeiro,55,157,1724,4895,53
230440005140356,23044000374,Sonho Meu,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
352590405000772,35259040030,Jardim Vitória 4,3525904,Jundiaí,35,São Paulo,9,34,3123,7995,92
130260305060123,13026030155,Comunidade Bairro dos Céus,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030846000622,35503080486,Jardim Antonieta / Jardim Santo Antônio,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
230420205000187,23042020011,Pinto Madeira (Rua Coronel Ludugero),2304202,Crato,23,Ceará,18,42,702,1697,30
317120405000080,31712040007,Jardim da Glória,3171204,Vespasiano,31,Minas Gerais,8,46,653,1691,59
221100105100146,22110010054,Mariana,2211001,Teresina,22,Piauí,170,369,173,372,3
130260305090056,13026030197,Igarapé do Petrópolis,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030822000546,35503082110,Cidade Julia,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030836000140,35503080797,Córrego João Botelho,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330455705290980,33045570536,A.M. e Amigos do Fontela,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
260120105000110,26012010001,Jardim da Serra,2601201,Arcoverde,26,Pernambuco,4,7,849,2381,33
330045605020213,33004560032,Nova Aurora,3300456,Belford Roxo,33,Rio de Janeiro,50,103,1724,4895,53
250750705000305,25075070019,Ipês I e II - Tancredo Neves,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
320490605000117,32049060007,Cacique,3204906,São Mateus,32,Espírito Santo,28,54,516,1194,49
355030865000003,35503081575,Jardim Cambará II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
160030305000381,16003030027,Vila das Oliveiras,1600303,Macapá,16,Amapá,83,216,121,314,6
292740805230195,29274080300,Parque São Paulo,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330455705140214,33045570688,Morro do Andaraí,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330455705220573,33045571012,Parque Nossa Senhora de Fátima,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
351380105000593,35138010204,Mar azul,3513801,Diadema,35,São Paulo,109,203,3123,7995,92
355030815000151,35503081407,Bernardino de Campos,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355650305000228,35565030002,Vila Real,3556503,Várzea Paulista,35,São Paulo,3,28,3123,7995,92
130260305140212,13026030281,Zumbi dos Palmares/Nova Luz,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
280060505000077,28006050004,Atalaia Nova - Setor 1,2800605,Barra dos Coqueiros,28,Sergipe,5,9,185,410,12
351880010000517,35188000167,Anita Garibaldi/Portelinha,3518800,Guarulhos,35,São Paulo,170,403,3123,7995,92
313670205070077,31367020034,Ocupação do Borboleta Sem Terra,3136702,Juiz de Fora,31,Minas Gerais,37,49,653,1691,59
354780905001901,35478090081,Lamartine CDHU,3547809,Santo André,35,São Paulo,76,210,3123,7995,92
351880005000876,35188000147,Vila Operária / Cabuçu,3518800,Guarulhos,35,São Paulo,170,403,3123,7995,92
290570105000472,29057010024,Novo Horizonte,2905701,Camaçari,29,Bahia,47,110,572,2484,28
261160605230481,26116060724,Terra Nossa - Terra Nostra,2611606,Recife,26,Pernambuco,295,779,849,2381,33
230440005240048,23044000531,Rei do Gado,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
350950205000474,35095020001,Vila Brandina,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
150080005000171,15008000128,Guerreiro de Jeová,1500800,Ananindeua,15,Pará,124,448,723,2460,43
315460610000273,31546060026,Katia,3154606,Ribeirão das Neves,31,Minas Gerais,37,78,653,1691,59
410690205040397,41069020483,Nori - Jardim Cosmos,4106902,Curitiba,41,Paraná,166,254,636,937,41
130260305070147,13026030276,São Raimundo,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
211130005001606,21113000116,APACO,2111300,São Luís,21,Maranhão,100,548,198,872,14
355030858000167,35503080503,Jardim Selma II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
260005405000206,26000540015,Jardim Caetés,2600054,Abreu e Lima,26,Pernambuco,14,28,849,2381,33
330455705230241,33045570931,Bairro Agulhas Negras,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
150140275000033,15014020003,Bacia do Una-Pedreira,1501402,Belém,15,Pará,214,1156,723,2460,43
310620005670328,31062000123,Ventosa,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
315460610000360,31546060028,Monte Verde,3154606,Ribeirão das Neves,31,Minas Gerais,37,78,653,1691,59
320530905080060,32053090013,Gurigica,3205309,Vitória,32,Espírito Santo,43,135,516,1194,49
351630905000373,35163090034,Recanto Soraya,3516309,Francisco Morato,35,São Paulo,36,67,3123,7995,92
230495415000001,23049540005,Sem Terra (Itacima),2304954,Guaiúba,23,Ceará,3,4,702,1697,30
290570105000375,29057010016,Nova Goiânia,2905701,Camaçari,29,Bahia,47,110,572,2484,28
315670010000084,31567000009,Castanheiras,3156700,Sabará,31,Minas Gerais,6,16,653,1691,59
355030811000637,35503080125,Ana Maria,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
431490205001018,43149020226,Vila Monte Cristo,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
431490205001173,43149020174,Vila dos Sargentos,4314902,Porto Alegre,43,Rio Grande do Sul,125,323,481,901,53
150550205000120,15055020007,Jardim Camboatã II,1505502,Paragominas,15,Pará,14,22,723,2460,43
330170210000123,33017020035,Presidente Kennedy,3301702,Duque de Caxias,33,Rio de Janeiro,55,153,1724,4895,53
354780905001222,35478090061,Complexo CDHU,3547809,Santo André,35,São Paulo,76,210,3123,7995,92
250400905000439,25040090012,Tambor,2504009,Campina Grande,25,Paraíba,23,51,282,572,12
261070705000588,26107070024,Alto das Roseiras,2610707,Paulista,26,Pernambuco,41,128,849,2381,33
130260305110350,13026030065,Parque das Nações,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
355030857000124,35503081540,São Vicente,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355030876000499,35503081085,Jardim Primavera II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
260790105000922,26079010044,Borborema,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
520870705050020,52087070163,Setor Aeroporto,5208707,Goiânia,52,Goiás,55,86,152,242,24
330020905000158,33002090003,Beira Rio Mataruna,3300209,Araruama,33,Rio de Janeiro,37,77,1724,4895,53
210990805000169,21099080002,Angelim,2109908,Santa Inês,21,Maranhão,2,2,198,872,14
330170215000435,33017020058,Parque Caçula,3301702,Duque de Caxias,33,Rio de Janeiro,55,153,1724,4895,53
292740805210123,29274080163,Antônio Balbino,2927408,Salvador,29,Bahia,262,1822,572,2484,28
330390605000279,33039060041,Marujento,3303906,Petrópolis,33,Rio de Janeiro,42,91,1724,4895,53
352940105000543,35294010003,Jardim Oratório,3529401,Mauá,35,São Paulo,60,211,3123,7995,92
330455705230404,33045570610,Nova Cidade,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
291920705000326,29192070053,Caixa D'água,2919207,Lauro de Freitas,29,Bahia,35,72,572,2484,28
354780905000098,35478090002,Tamarutaca,3547809,Santo André,35,São Paulo,76,210,3123,7995,92
260290215000007,26029020017,Caçari,2602902,Cabo de Santo Agostinho,26,Pernambuco,59,212,849,2381,33
312770105000503,31277010005,Buraco Fundo,3127701,Governador Valadares,31,Minas Gerais,10,34,653,1691,59
292740805060443,29274080337,Nordeste de Amaralina,2927408,Salvador,29,Bahia,262,1822,572,2484,28
320130810000094,32013080063,Oriente,3201308,Cariacica,32,Espírito Santo,79,187,516,1194,49
330455705120046,33045570004,Barreira do Vasco,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
420420205000382,42042020003,Bom Pastor,4204202,Chapecó,42,Santa Catarina,7,11,161,245,24
150680705000287,15068070017,Jutaí,1506807,Santarém,15,Pará,39,122,723,2460,43
314930917000079,31493090004,Cascalheira,3149309,Pedro Leopoldo,31,Minas Gerais,5,8,653,1691,59
221100105070081,22110010091,Madre Teresa,2211001,Teresina,22,Piauí,170,369,173,372,3
221100105100107,22110010082,Irmã Dulce,2211001,Teresina,22,Piauí,170,369,173,372,3
230440005150461,23044000081,Lagamar,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
350900705000170,35090070007,Vicente Liza,3509007,Caieiras,35,São Paulo,10,16,3123,7995,92
313670205140088,31367020057,Vila Paraíso,3136702,Juiz de Fora,31,Minas Gerais,37,49,653,1691,59
410840305000159,41084030006,Conjunto Esperança 3,4108403,Francisco Beltrão,41,Paraná,6,9,636,937,41
150140275000330,15014020003,Bacia do Una-Pedreira,1501402,Belém,15,Pará,214,1156,723,2460,43
292740805130031,29274080008,Bate Coração,2927408,Salvador,29,Bahia,262,1822,572,2484,28
292740805210016,29274080372,Pero Vaz,2927408,Salvador,29,Bahia,262,1822,572,2484,28
292860405000108,29286040004,Ladeira das Virgens,2928604,Santo Amaro,29,Bahia,4,5,572,2484,28
420420205000281,42042020001,Baixada dos Fortes,4204202,Chapecó,42,Santa Catarina,7,11,161,245,24
280030805001125,28003080072,Ocupação Almirante Tamandaré,2800308,Aracaju,28,Sergipe,95,226,185,410,12
330455705360009,33045570406,Parque Maré,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
530010805310020,53001080037,Pôr do Sol (ARIS Pôr do Sol) A,5300108,Brasília,53,Distrito Federal,62,349,62,349,1
320110005000019,32011000001,Silvana,3201100,Bom Jesus do Norte,32,Espírito Santo,3,5,516,1194,49
292740805180263,29274080227,Lado da Colônia Lafayete Coutinho,2927408,Salvador,29,Bahia,262,1822,572,2484,28
260790115000296,26079010140,Loteamento Vila Rica,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
230440005230387,23044000104,Papoco,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
261160605190505,26116060435,Saramandaia - Canal do Arruda e Campo Grande - Capilé,2611606,Recife,26,Pernambuco,295,779,849,2381,33
355030863000476,35503080213,Milharal,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
311860105120008,31186010060,Jardim Marrocos,3118601,Contagem,31,Minas Gerais,49,102,653,1691,59
350950235000210,35095020129,Jardim Boa Esperança,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
250750705000797,25075070145,José Mendes,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
240810205080043,24081020114,Supapo,2408102,Natal,24,Rio Grande do Norte,73,218,101,259,5
280060505000155,28006050006,Bairro Centro - Pelourinho,2800605,Barra dos Coqueiros,28,Sergipe,5,9,185,410,12
411990505000620,41199050072,Jardim Verônica,4119905,Ponta Grossa,41,Paraná,64,88,636,937,41
250750705001919,25075070212,Ocupação Dubai II,2507507,João Pessoa,25,Paraíba,157,330,282,572,12
150700305000030,15070030001,1º de Maio,1507003,Santo Antônio do Tauá,15,Pará,4,5,723,2460,43
310620025610318,31062000295,Marieta II,3106200,Belo Horizonte,31,Minas Gerais,218,702,653,1691,59
330455705080156,33045570415,Unidos de Santa Tereza,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
292740805270160,29274080307,Baixa da Égua,2927408,Salvador,29,Bahia,262,1822,572,2484,28
211130005000385,21113000040,Coroadinho,2111300,São Luís,21,Maranhão,100,548,198,872,14
330455705250076,33045570588,Magno Martins,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
352250505000256,35225050007,Jardim Rosemary,3522505,Itapevi,35,São Paulo,20,28,3123,7995,92
354870805001766,35487080020,Jardim Cláudia,3548708,São Bernardo do Campo,35,São Paulo,94,305,3123,7995,92
150140255000224,15014020052,Eletronorte,1501402,Belém,15,Pará,214,1156,723,2460,43
330330205000618,33033020017,Morro da Boa Vista,3303302,Niterói,33,Rio de Janeiro,83,209,1724,4895,53
355030874000052,35503080238,Vila Xavantes,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
330455705200117,33045570139,Morro do Fubá,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
353440105000653,35344010070,Baronesa - BZ,3534401,Osasco,35,São Paulo,84,204,3123,7995,92
355030830000982,35503082130,Recanto da Alegria I e II,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
355100905000159,35510090012,Canal do Meio,3551009,São Vicente,35,São Paulo,38,168,3123,7995,92
355030830000026,35503080731,Vila Nascente,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
150140245000004,15014020022,Carmelândia,1501402,Belém,15,Pará,214,1156,723,2460,43
230440005210168,23044000425,Rua Jardim Botanico,2304400,Fortaleza,23,Ceará,503,1321,702,1697,30
260290205000227,26029020034,Barbalho,2602902,Cabo de Santo Agostinho,26,Pernambuco,59,212,849,2381,33
260290220000080,26029020036,Gaibu-Vila do Caju-Vila do Chaves,2602902,Cabo de Santo Agostinho,26,Pernambuco,59,212,849,2381,33
261160605220436,26116060588,Chico Mendes - Linha Nova,2611606,Recife,26,Pernambuco,295,779,849,2381,33
261070705000781,26107070039,Nobre,2610707,Paulista,26,Pernambuco,41,128,849,2381,33
353440105001623,35344010144,Colinas d'Oeste,3534401,Osasco,35,São Paulo,84,204,3123,7995,92
292740805150234,29274080149,Esperança,2927408,Salvador,29,Bahia,262,1822,572,2484,28
355030817000313,35503081022,Jardim Rosana,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
261160605190312,26116060776,Alto do Brasil,2611606,Recife,26,Pernambuco,295,779,849,2381,33
355030813000292,35503080020,Odassi Nazzali,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
351880005001140,35188000070,Jardim dos Eucaliptos,3518800,Guarulhos,35,São Paulo,170,403,3123,7995,92
260790105000650,26079010097,Betel,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
355030846000036,35503080102,Jardim Letícia,3550308,São Paulo,35,São Paulo,1359,3875,3123,7995,92
211120110000520,21112010018,Parque Jair,2111201,São José de Ribamar,21,Maranhão,30,164,198,872,14
292740805070238,29274080342,Cosme de Farias,2927408,Salvador,29,Bahia,262,1822,572,2484,28
292740805210239,29274080372,Pero Vaz,2927408,Salvador,29,Bahia,262,1822,572,2484,28
280030805000137,28003080016,São Conrado,2800308,Aracaju,28,Sergipe,95,226,185,410,12
320120905000055,32012090042,Basiléia,3201209,Cachoeiro de Itapemirim,32,Espírito Santo,38,71,516,1194,49
330455705300242,33045570623,Caminho do Job,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
330630505000230,33063050084,Mirante do Vale,3306305,Volta Redonda,33,Rio de Janeiro,59,101,1724,4895,53
355100905000692,35510090038,Jardim Novo Samaritá (Fazendinha),3551009,São Vicente,35,São Paulo,38,168,3123,7995,92
330455705160066,33045570160,Vila Cruzeiro,3304557,Rio de Janeiro,33,Rio de Janeiro,813,2846,1724,4895,53
353440105000561,35344010039,Vila Menck - AV,3534401,Osasco,35,São Paulo,84,204,3123,7995,92
210945205000009,21094520005,Marissol,2109452,Raposa,21,Maranhão,12,21,198,872,14
210530205000457,21053020004,Verona,2105302,Imperatriz,21,Maranhão,7,24,198,872,14
350950230000146,35095020025,Vila Tancredo Neves,3509502,Campinas,35,São Paulo,118,302,3123,7995,92
431340905000339,43134090048,Vila Palmeira,4313409,Novo Hamburgo,43,Rio Grande do Sul,54,84,481,901,53
530010805370156,53001080089,26 de Setembro,5300108,Brasília,53,Distrito Federal,62,349,62,349,1
130260305120532,13026030069,Monte das Oliveiras,1302603,Manaus,13,Amazonas,236,1697,392,2019,30
260790115000254,26079010039,Rio Palmeira,2607901,Jaboatão dos Guararapes,26,Pernambuco,132,567,849,2381,33
